,name,label,description,link
3953,SWP-IINVT1989Q2,IINVT - Staff Projection 1989Q2,Inventory investment - Staff Projection 1989Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1989Q2
3954,SWP-IINVT1989Q3,IINVT - Staff Projection 1989Q3,Inventory investment - Staff Projection 1989Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1989Q3
3955,SWP-IINVT1989Q4,IINVT - Staff Projection 1989Q4,Inventory investment - Staff Projection 1989Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1989Q4
3956,SWP-IINVT1990Q1,IINVT - Staff Projection 1990Q1,Inventory investment - Staff Projection 1990Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1990Q1
3957,SWP-IINVT1990Q2,IINVT - Staff Projection 1990Q2,Inventory investment - Staff Projection 1990Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1990Q2
3958,SWP-IINVT1990Q3,IINVT - Staff Projection 1990Q3,Inventory investment - Staff Projection 1990Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1990Q3
3959,SWP-IINVT1990Q4,IINVT - Staff Projection 1990Q4,Inventory investment - Staff Projection 1990Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1990Q4
3960,SWP-IINVT1991Q1,IINVT - Staff Projection 1991Q1,Inventory investment - Staff Projection 1991Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1991Q1
3961,SWP-IINVT1991Q2,IINVT - Staff Projection 1991Q2,Inventory investment - Staff Projection 1991Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1991Q2
3962,SWP-IINVT1991Q3,IINVT - Staff Projection 1991Q3,Inventory investment - Staff Projection 1991Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1991Q3
3963,SWP-IINVT1991Q4,IINVT - Staff Projection 1991Q4,Inventory investment - Staff Projection 1991Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1991Q4
3964,SWP-IINVT1992Q1,IINVT - Staff Projection 1992Q1,Inventory investment - Staff Projection 1992Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1992Q1
3965,SWP-IINVT1992Q2,IINVT - Staff Projection 1992Q2,Inventory investment - Staff Projection 1992Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1992Q2
3966,SWP-IINVT1992Q3,IINVT - Staff Projection 1992Q3,Inventory investment - Staff Projection 1992Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1992Q3
3967,SWP-IINVT1992Q4,IINVT - Staff Projection 1992Q4,Inventory investment - Staff Projection 1992Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1992Q4
3968,SWP-IINVT1993Q1,IINVT - Staff Projection 1993Q1,Inventory investment - Staff Projection 1993Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1993Q1
3969,SWP-IINVT1993Q2,IINVT - Staff Projection 1993Q2,Inventory investment - Staff Projection 1993Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1993Q2
3970,SWP-IINVT1993Q3,IINVT - Staff Projection 1993Q3,Inventory investment - Staff Projection 1993Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1993Q3
3971,SWP-IINVT1993Q4,IINVT - Staff Projection 1993Q4,Inventory investment - Staff Projection 1993Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1993Q4
3972,SWP-IINVT1994Q1,IINVT - Staff Projection 1994Q1,Inventory investment - Staff Projection 1994Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1994Q1
3973,SWP-IINVT1994Q2,IINVT - Staff Projection 1994Q2,Inventory investment - Staff Projection 1994Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1994Q2
3974,SWP-IINVT1994Q3,IINVT - Staff Projection 1994Q3,Inventory investment - Staff Projection 1994Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1994Q3
3975,SWP-IINVT1994Q4,IINVT - Staff Projection 1994Q4,Inventory investment - Staff Projection 1994Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1994Q4
3976,SWP-IINVT1995Q1,IINVT - Staff Projection 1995Q1,Inventory investment - Staff Projection 1995Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1995Q1
3977,SWP-IINVT1995Q2,IINVT - Staff Projection 1995Q2,Inventory investment - Staff Projection 1995Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1995Q2
3978,SWP-IINVT1995Q3,IINVT - Staff Projection 1995Q3,Inventory investment - Staff Projection 1995Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1995Q3
3979,SWP-IINVT1995Q4,IINVT - Staff Projection 1995Q4,Inventory investment - Staff Projection 1995Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1995Q4
3980,SWP-IINVT1996Q1,IINVT - Staff Projection 1996Q1,Inventory investment - Staff Projection 1996Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1996Q1
3981,SWP-IINVT1996Q2,IINVT - Staff Projection 1996Q2,Inventory investment - Staff Projection 1996Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1996Q2
3982,SWP-IINVT1996Q3,IINVT - Staff Projection 1996Q3,Inventory investment - Staff Projection 1996Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1996Q3
3983,SWP-IINVT1996Q4,IINVT - Staff Projection 1996Q4,Inventory investment - Staff Projection 1996Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1996Q4
3984,SWP-IINVT1997Q1,IINVT - Staff Projection 1997Q1,Inventory investment - Staff Projection 1997Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1997Q1
3985,SWP-IINVT1997Q2,IINVT - Staff Projection 1997Q2,Inventory investment - Staff Projection 1997Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1997Q2
3986,SWP-IINVT1997Q3,IINVT - Staff Projection 1997Q3,Inventory investment - Staff Projection 1997Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1997Q3
3987,SWP-IINVT1997Q4,IINVT - Staff Projection 1997Q4,Inventory investment - Staff Projection 1997Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1997Q4
3988,SWP-IINVT1998Q1,IINVT - Staff Projection 1998Q1,Inventory investment - Staff Projection 1998Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1998Q1
3989,SWP-IINVT1998Q2,IINVT - Staff Projection 1998Q2,Inventory investment - Staff Projection 1998Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1998Q2
3990,SWP-IINVT1998Q3,IINVT - Staff Projection 1998Q3,Inventory investment - Staff Projection 1998Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1998Q3
3991,SWP-IINVT1998Q4,IINVT - Staff Projection 1998Q4,Inventory investment - Staff Projection 1998Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1998Q4
3992,SWP-IINVT1999Q1,IINVT - Staff Projection 1999Q1,Inventory investment - Staff Projection 1999Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT1999Q1
3993,SWP-IINVT1999Q2,IINVT - Staff Projection 1999Q2,Inventory investment - Staff Projection 1999Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT1999Q2
3994,SWP-IINVT1999Q3,IINVT - Staff Projection 1999Q3,Inventory investment - Staff Projection 1999Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT1999Q3
3995,SWP-IINVT1999Q4,IINVT - Staff Projection 1999Q4,Inventory investment - Staff Projection 1999Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT1999Q4
3996,SWP-IINVT2011Q1,IINVT - Staff Projection 2011Q1,Inventory investment - Staff Projection 2011Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT2011Q1
3997,SWP-IINVT2011Q2,IINVT - Staff Projection 2011Q2,Inventory investment - Staff Projection 2011Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT2011Q2
3998,SWP-IINVT2011Q3,IINVT - Staff Projection 2011Q3,Inventory investment - Staff Projection 2011Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT2011Q3
3999,SWP-IINVT2011Q4,IINVT - Staff Projection 2011Q4,Inventory investment - Staff Projection 2011Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT2011Q4
4000,SWP-IINVT2012Q1,IINVT - Staff Projection 2012Q1,Inventory investment - Staff Projection 2012Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT2012Q1
4001,SWP-IINVT2012Q2,IINVT - Staff Projection 2012Q2,Inventory investment - Staff Projection 2012Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT2012Q2
4002,SWP-IINVT2012Q3,IINVT - Staff Projection 2012Q3,Inventory investment - Staff Projection 2012Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT2012Q3
4003,SWP-IINVT2012Q4,IINVT - Staff Projection 2012Q4,Inventory investment - Staff Projection 2012Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT2012Q4
4004,SWP-IINVT2013Q1,IINVT - Staff Projection 2013Q1,Inventory investment - Staff Projection 2013Q1,https://www.bankofcanada.ca/valet/series/SWP-IINVT2013Q1
4005,SWP-IINVT2013Q2,IINVT - Staff Projection 2013Q2,Inventory investment - Staff Projection 2013Q2,https://www.bankofcanada.ca/valet/series/SWP-IINVT2013Q2
4006,SWP-IINVT2013Q3,IINVT - Staff Projection 2013Q3,Inventory investment - Staff Projection 2013Q3,https://www.bankofcanada.ca/valet/series/SWP-IINVT2013Q3
4007,SWP-IINVT2013Q4,IINVT - Staff Projection 2013Q4,Inventory investment - Staff Projection 2013Q4,https://www.bankofcanada.ca/valet/series/SWP-IINVT2013Q4
4008,SWP-IRES1982Q2,IRES - Staff Projection 1982Q2,Residential Investment - Staff Projection 1982Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1982Q2
4009,SWP-IRES1982Q3,IRES - Staff Projection 1982Q3,Residential Investment - Staff Projection 1982Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1982Q3
4010,SWP-IRES1982Q4,IRES - Staff Projection 1982Q4,Residential Investment - Staff Projection 1982Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1982Q4
4011,SWP-IRES1983Q1,IRES - Staff Projection 1983Q1,Residential Investment - Staff Projection 1983Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1983Q1
4012,SWP-IRES1983Q2,IRES - Staff Projection 1983Q2,Residential Investment - Staff Projection 1983Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1983Q2
4013,SWP-IRES1983Q3,IRES - Staff Projection 1983Q3,Residential Investment - Staff Projection 1983Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1983Q3
4014,SWP-IRES1983Q4,IRES - Staff Projection 1983Q4,Residential Investment - Staff Projection 1983Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1983Q4
4015,SWP-IRES1984Q1,IRES - Staff Projection 1984Q1,Residential Investment - Staff Projection 1984Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1984Q1
4016,SWP-IRES1984Q2,IRES - Staff Projection 1984Q2,Residential Investment - Staff Projection 1984Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1984Q2
4017,SWP-IRES1984Q3,IRES - Staff Projection 1984Q3,Residential Investment - Staff Projection 1984Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1984Q3
4018,SWP-IRES1984Q4,IRES - Staff Projection 1984Q4,Residential Investment - Staff Projection 1984Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1984Q4
4019,SWP-IRES1985Q1,IRES - Staff Projection 1985Q1,Residential Investment - Staff Projection 1985Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1985Q1
4020,SWP-IRES1985Q2,IRES - Staff Projection 1985Q2,Residential Investment - Staff Projection 1985Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1985Q2
4021,SWP-IRES1985Q3,IRES - Staff Projection 1985Q3,Residential Investment - Staff Projection 1985Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1985Q3
4022,SWP-IRES1985Q4,IRES - Staff Projection 1985Q4,Residential Investment - Staff Projection 1985Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1985Q4
4023,SWP-IRES1986Q1,IRES - Staff Projection 1986Q1,Residential Investment - Staff Projection 1986Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1986Q1
4024,SWP-IRES1986Q2,IRES - Staff Projection 1986Q2,Residential Investment - Staff Projection 1986Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1986Q2
4025,SWP-IRES1986Q3,IRES - Staff Projection 1986Q3,Residential Investment - Staff Projection 1986Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1986Q3
4026,SWP-IRES1986Q4,IRES - Staff Projection 1986Q4,Residential Investment - Staff Projection 1986Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1986Q4
4027,SWP-IRES1987Q1,IRES - Staff Projection 1987Q1,Residential Investment - Staff Projection 1987Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1987Q1
4028,SWP-IRES1987Q2,IRES - Staff Projection 1987Q2,Residential Investment - Staff Projection 1987Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1987Q2
4029,SWP-IRES1987Q3,IRES - Staff Projection 1987Q3,Residential Investment - Staff Projection 1987Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1987Q3
4030,SWP-IRES1987Q4,IRES - Staff Projection 1987Q4,Residential Investment - Staff Projection 1987Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1987Q4
4031,SWP-IRES1988Q1,IRES - Staff Projection 1988Q1,Residential Investment - Staff Projection 1988Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1988Q1
4032,SWP-IRES1988Q2,IRES - Staff Projection 1988Q2,Residential Investment - Staff Projection 1988Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1988Q2
4033,SWP-IRES1988Q3,IRES - Staff Projection 1988Q3,Residential Investment - Staff Projection 1988Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1988Q3
4034,SWP-IRES1988Q4,IRES - Staff Projection 1988Q4,Residential Investment - Staff Projection 1988Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1988Q4
4035,SWP-IRES1989Q1,IRES - Staff Projection 1989Q1,Residential Investment - Staff Projection 1989Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1989Q1
4036,SWP-IRES1989Q2,IRES - Staff Projection 1989Q2,Residential Investment - Staff Projection 1989Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1989Q2
4037,SWP-IRES1989Q3,IRES - Staff Projection 1989Q3,Residential Investment - Staff Projection 1989Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1989Q3
4038,SWP-IRES1989Q4,IRES - Staff Projection 1989Q4,Residential Investment - Staff Projection 1989Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1989Q4
4039,SWP-IRES1990Q1,IRES - Staff Projection 1990Q1,Residential Investment - Staff Projection 1990Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1990Q1
4040,SWP-IRES1990Q2,IRES - Staff Projection 1990Q2,Residential Investment - Staff Projection 1990Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1990Q2
4041,SWP-IRES1990Q3,IRES - Staff Projection 1990Q3,Residential Investment - Staff Projection 1990Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1990Q3
4042,SWP-IRES1990Q4,IRES - Staff Projection 1990Q4,Residential Investment - Staff Projection 1990Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1990Q4
4043,SWP-IRES1991Q1,IRES - Staff Projection 1991Q1,Residential Investment - Staff Projection 1991Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1991Q1
4044,SWP-IRES1991Q2,IRES - Staff Projection 1991Q2,Residential Investment - Staff Projection 1991Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1991Q2
4045,SWP-IRES1991Q3,IRES - Staff Projection 1991Q3,Residential Investment - Staff Projection 1991Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1991Q3
4046,SWP-IRES1991Q4,IRES - Staff Projection 1991Q4,Residential Investment - Staff Projection 1991Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1991Q4
4047,SWP-IRES1992Q1,IRES - Staff Projection 1992Q1,Residential Investment - Staff Projection 1992Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1992Q1
4048,SWP-IRES1992Q2,IRES - Staff Projection 1992Q2,Residential Investment - Staff Projection 1992Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1992Q2
4049,SWP-IRES1992Q3,IRES - Staff Projection 1992Q3,Residential Investment - Staff Projection 1992Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1992Q3
4050,SWP-IRES1992Q4,IRES - Staff Projection 1992Q4,Residential Investment - Staff Projection 1992Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1992Q4
4051,SWP-IRES1993Q1,IRES - Staff Projection 1993Q1,Residential Investment - Staff Projection 1993Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1993Q1
4052,SWP-IRES1993Q2,IRES - Staff Projection 1993Q2,Residential Investment - Staff Projection 1993Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1993Q2
4053,SWP-IRES1993Q3,IRES - Staff Projection 1993Q3,Residential Investment - Staff Projection 1993Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1993Q3
4054,SWP-IRES1993Q4,IRES - Staff Projection 1993Q4,Residential Investment - Staff Projection 1993Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1993Q4
4055,SWP-IRES1994Q1,IRES - Staff Projection 1994Q1,Residential Investment - Staff Projection 1994Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1994Q1
4056,SWP-IRES1994Q2,IRES - Staff Projection 1994Q2,Residential Investment - Staff Projection 1994Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1994Q2
4057,SWP-IRES1994Q3,IRES - Staff Projection 1994Q3,Residential Investment - Staff Projection 1994Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1994Q3
4058,SWP-IRES1994Q4,IRES - Staff Projection 1994Q4,Residential Investment - Staff Projection 1994Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1994Q4
4059,SWP-IRES1995Q1,IRES - Staff Projection 1995Q1,Residential Investment - Staff Projection 1995Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1995Q1
4060,SWP-IRES1995Q2,IRES - Staff Projection 1995Q2,Residential Investment - Staff Projection 1995Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1995Q2
4061,SWP-IRES1995Q3,IRES - Staff Projection 1995Q3,Residential Investment - Staff Projection 1995Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1995Q3
4062,SWP-IRES1995Q4,IRES - Staff Projection 1995Q4,Residential Investment - Staff Projection 1995Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1995Q4
4063,SWP-IRES1996Q1,IRES - Staff Projection 1996Q1,Residential Investment - Staff Projection 1996Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1996Q1
4064,SWP-IRES1996Q2,IRES - Staff Projection 1996Q2,Residential Investment - Staff Projection 1996Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1996Q2
4065,SWP-IRES1996Q3,IRES - Staff Projection 1996Q3,Residential Investment - Staff Projection 1996Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1996Q3
4066,SWP-IRES1996Q4,IRES - Staff Projection 1996Q4,Residential Investment - Staff Projection 1996Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1996Q4
4067,SWP-IRES1997Q1,IRES - Staff Projection 1997Q1,Residential Investment - Staff Projection 1997Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1997Q1
4068,SWP-IRES1997Q2,IRES - Staff Projection 1997Q2,Residential Investment - Staff Projection 1997Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1997Q2
4069,SWP-IRES1997Q3,IRES - Staff Projection 1997Q3,Residential Investment - Staff Projection 1997Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1997Q3
4070,SWP-IRES1997Q4,IRES - Staff Projection 1997Q4,Residential Investment - Staff Projection 1997Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1997Q4
4071,SWP-IRES1998Q1,IRES - Staff Projection 1998Q1,Residential Investment - Staff Projection 1998Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1998Q1
4072,SWP-IRES1998Q2,IRES - Staff Projection 1998Q2,Residential Investment - Staff Projection 1998Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1998Q2
4073,SWP-IRES1998Q3,IRES - Staff Projection 1998Q3,Residential Investment - Staff Projection 1998Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1998Q3
4074,SWP-IRES1998Q4,IRES - Staff Projection 1998Q4,Residential Investment - Staff Projection 1998Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1998Q4
4075,SWP-IRES1999Q1,IRES - Staff Projection 1999Q1,Residential Investment - Staff Projection 1999Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES1999Q1
4076,SWP-IRES1999Q2,IRES - Staff Projection 1999Q2,Residential Investment - Staff Projection 1999Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES1999Q2
4077,SWP-IRES1999Q3,IRES - Staff Projection 1999Q3,Residential Investment - Staff Projection 1999Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES1999Q3
4078,SWP-IRES1999Q4,IRES - Staff Projection 1999Q4,Residential Investment - Staff Projection 1999Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES1999Q4
4079,SWP-IRES2000Q1,IRES - Staff Projection 2000Q1,Residential Investment - Staff Projection 2000Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES2000Q1
4080,SWP-IRES2000Q2,IRES - Staff Projection 2000Q2,Residential Investment - Staff Projection 2000Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES2000Q2
4081,SWP-IRES2000Q3,IRES - Staff Projection 2000Q3,Residential Investment - Staff Projection 2000Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2000Q3
4082,SWP-IRES2000Q4,IRES - Staff Projection 2000Q4,Residential Investment - Staff Projection 2000Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2000Q4
4083,SWP-IRES2001Q1,IRES - Staff Projection 2001Q1,Residential Investment - Staff Projection 2001Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES2001Q1
4084,SWP-IRES2001Q3,IRES - Staff Projection 2001Q3,Residential Investment - Staff Projection 2001Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2001Q3
4085,SWP-IRES2001Q4,IRES - Staff Projection 2001Q4,Residential Investment - Staff Projection 2001Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2001Q4
4086,SWP-IRES2002Q1,IRES - Staff Projection 2002Q1,Residential Investment - Staff Projection 2002Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES2002Q1
4087,SWP-IRES2002Q2,IRES - Staff Projection 2002Q2,Residential Investment - Staff Projection 2002Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES2002Q2
4088,SWP-IRES2002Q3,IRES - Staff Projection 2002Q3,Residential Investment - Staff Projection 2002Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2002Q3
4089,SWP-IRES2002Q4,IRES - Staff Projection 2002Q4,Residential Investment - Staff Projection 2002Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2002Q4
4090,SWP-IRES2003Q1,IRES - Staff Projection 2003Q1,Residential Investment - Staff Projection 2003Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES2003Q1
4091,SWP-IRES2003Q2,IRES - Staff Projection 2003Q2,Residential Investment - Staff Projection 2003Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES2003Q2
4092,SWP-IRES2003Q3,IRES - Staff Projection 2003Q3,Residential Investment - Staff Projection 2003Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2003Q3
4093,SWP-IRES2003Q4,IRES - Staff Projection 2003Q4,Residential Investment - Staff Projection 2003Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2003Q4
4094,SWP-IRES2004Q1,IRES - Staff Projection 2004Q1,Residential Investment - Staff Projection 2004Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES2004Q1
4095,SWP-IRES2004Q2,IRES - Staff Projection 2004Q2,Residential Investment - Staff Projection 2004Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES2004Q2
4096,SWP-IRES2004Q3,IRES - Staff Projection 2004Q3,Residential Investment - Staff Projection 2004Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2004Q3
4097,SWP-IRES2004Q4,IRES - Staff Projection 2004Q4,Residential Investment - Staff Projection 2004Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2004Q4
4098,SWP-IRES2011Q2,IRES - Staff Projection 2011Q2,Residential Investment - Staff Projection 2011Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES2011Q2
4099,SWP-IRES2011Q3,IRES - Staff Projection 2011Q3,Residential Investment - Staff Projection 2011Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2011Q3
4100,SWP-IRES2011Q4,IRES - Staff Projection 2011Q4,Residential Investment - Staff Projection 2011Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2011Q4
4101,SWP-IRES2012Q1,IRES - Staff Projection 2012Q1,Residential Investment - Staff Projection 2012Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES2012Q1
4102,SWP-IRES2012Q2,IRES - Staff Projection 2012Q2,Residential Investment - Staff Projection 2012Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES2012Q2
4103,SWP-IRES2012Q3,IRES - Staff Projection 2012Q3,Residential Investment - Staff Projection 2012Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2012Q3
4104,SWP-IRES2012Q4,IRES - Staff Projection 2012Q4,Residential Investment - Staff Projection 2012Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2012Q4
4105,SWP-IRES2013Q1,IRES - Staff Projection 2013Q1,Residential Investment - Staff Projection 2013Q1,https://www.bankofcanada.ca/valet/series/SWP-IRES2013Q1
4106,SWP-IRES2013Q2,IRES - Staff Projection 2013Q2,Residential Investment - Staff Projection 2013Q2,https://www.bankofcanada.ca/valet/series/SWP-IRES2013Q2
4107,SWP-IRES2013Q3,IRES - Staff Projection 2013Q3,Residential Investment - Staff Projection 2013Q3,https://www.bankofcanada.ca/valet/series/SWP-IRES2013Q3
4108,SWP-IRES2013Q4,IRES - Staff Projection 2013Q4,Residential Investment - Staff Projection 2013Q4,https://www.bankofcanada.ca/valet/series/SWP-IRES2013Q4
4109,SWP-LYGAP1987Q1,LYGAP - Staff Projection 1987Q1,Output gap - Staff Projection 1987Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1987Q1
4110,SWP-LYGAP1987Q2,LYGAP - Staff Projection 1987Q2,Output gap - Staff Projection 1987Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1987Q2
4111,SWP-LYGAP1987Q3,LYGAP - Staff Projection 1987Q3,Output gap - Staff Projection 1987Q3,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1987Q3
4112,SWP-LYGAP1987Q4,LYGAP - Staff Projection 1987Q4,Output gap - Staff Projection 1987Q4,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1987Q4
4113,SWP-LYGAP1988Q1,LYGAP - Staff Projection 1988Q1,Output gap - Staff Projection 1988Q1,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1988Q1
4114,SWP-LYGAP1988Q2,LYGAP - Staff Projection 1988Q2,Output gap - Staff Projection 1988Q2,https://www.bankofcanada.ca/valet/series/SWP-LYGAP1988Q2
